Country Name,Country Code,Indicator Name,Indicator Code,Year,Country_Code,Region,IncomeGroup,ACCSUR
Turkmenistan,TKM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,TKM,Europe & Central Asia,Upper middle income,100
Timor-Leste,TLS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,TLS,East Asia & Pacific,Lower middle income,95.0008697509766
Tonga,TON,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,TON,East Asia & Pacific,Upper middle income,100
Trinidad and Tobago,TTO,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,TTO,Latin America & Caribbean,High income,100
Tunisia,TUN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,TUN,Middle East & North Africa,Lower middle income,99.9000015258789
Turkiye,TUR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,TUR,Europe & Central Asia,Upper middle income,100
Tuvalu,TUV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,TUV,East Asia & Pacific,Upper middle income,99.3566589355469
Tanzania,TZA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,TZA,Sub-Saharan Africa,Lower middle income,57.841667175293
Uganda,UGA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,UGA,Sub-Saharan Africa,Low income,51.9000015258789
Ukraine,UKR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,UKR,Europe & Central Asia,Lower middle income,100
Uruguay,URY,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,URY,Latin America & Caribbean,High income,99.8062057495117
United States,USA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,USA,North America,High income,100
Uzbekistan,UZB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,UZB,Europe & Central Asia,Lower middle income,100
St. Vincent and the Grenadines,VCT,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,VCT,Latin America & Caribbean,Upper middle income,96.1144561767578
British Virgin Islands,VGB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,VGB,Latin America & Caribbean,High income,100
Virgin Islands (U.S.),VIR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,VIR,Latin America & Caribbean,High income,100
Vietnam,VNM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,VNM,East Asia & Pacific,Lower middle income,100
Vanuatu,VUT,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,VUT,East Asia & Pacific,Lower middle income,89.221809387207
Samoa,WSM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,WSM,East Asia & Pacific,Lower middle income,99.5575103759766
Kosovo,XKX,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,XKX,Europe & Central Asia,Upper middle income,99.9300003051758
"Yemen, Rep.",YEM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,YEM,Middle East & North Africa,Low income,93.0756988525391
South Africa,ZAF,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,ZAF,Sub-Saharan Africa,Upper middle income,88.0680847167969
Zambia,ZMB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,ZMB,Sub-Saharan Africa,Low income,67.6999969482422
Zimbabwe,ZWE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2015.0,ZWE,Sub-Saharan Africa,Lower middle income,81.1999969482422
Aruba,ABW,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,ABW,Latin America & Caribbean,High income,100
Afghanistan,AFG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,AFG,South Asia,Low income,99.5
Angola,AGO,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,AGO,Sub-Saharan Africa,Lower middle income,67.9733963012695
Albania,ALB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,ALB,Europe & Central Asia,Upper middle income,100
Andorra,AND,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,AND,Europe & Central Asia,High income,100
United Arab Emirates,ARE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,ARE,Middle East & North Africa,High income,100
Argentina,ARG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,ARG,Latin America & Caribbean,Upper middle income,99.9421310424805
Armenia,ARM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,ARM,Europe & Central Asia,Upper middle income,99.8000030517578
American Samoa,ASM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,ASM,East Asia & Pacific,Upper middle income,
Antigua and Barbuda,ATG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,ATG,Latin America & Caribbean,High income,100
Australia,AUS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,AUS,East Asia & Pacific,High income,100
Austria,AUT,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,AUT,Europe & Central Asia,High income,100
Azerbaijan,AZE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,AZE,Europe & Central Asia,Upper middle income,100
Burundi,BDI,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BDI,Sub-Saharan Africa,Low income,58.6016998291016
Belgium,BEL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BEL,Europe & Central Asia,High income,100
Benin,BEN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BEN,Sub-Saharan Africa,Lower middle income,62.452823638916
Burkina Faso,BFA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BFA,Sub-Saharan Africa,Low income,59.723461151123
Bangladesh,BGD,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BGD,South Asia,Lower middle income,94.0100021362305
Bulgaria,BGR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BGR,Europe & Central Asia,Upper middle income,100
Bahrain,BHR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BHR,Middle East & North Africa,High income,100
"Bahamas, The",BHS,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BHS,Latin America & Caribbean,High income,100
Bosnia and Herzegovina,BIH,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BIH,Europe & Central Asia,Upper middle income,100
Belarus,BLR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BLR,Europe & Central Asia,Upper middle income,100
Belize,BLZ,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BLZ,Latin America & Caribbean,Upper middle income,97.8149795532227
Bermuda,BMU,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BMU,North America,High income,100
Bolivia,BOL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BOL,Latin America & Caribbean,Lower middle income,99.5
Brazil,BRA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BRA,Latin America & Caribbean,Upper middle income,99.9000015258789
Barbados,BRB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BRB,Latin America & Caribbean,High income,100
Brunei Darussalam,BRN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BRN,East Asia & Pacific,High income,100
Bhutan,BTN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BTN,South Asia,Lower middle income,99.8473587036133
Botswana,BWA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,BWA,Sub-Saharan Africa,Upper middle income,80.951301574707
Central African Republic,CAF,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CAF,Sub-Saharan Africa,Low income,30.4521179199219
Canada,CAN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CAN,North America,High income,100
Switzerland,CHE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CHE,Europe & Central Asia,High income,100
Channel Islands,CHI,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CHI,Europe & Central Asia,High income,100
Chile,CHL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CHL,Latin America & Caribbean,High income,100
China,CHN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CHN,East Asia & Pacific,Upper middle income,100
Cote d'Ivoire,CIV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CIV,Sub-Saharan Africa,Lower middle income,92
Cameroon,CMR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CMR,Sub-Saharan Africa,Lower middle income,90.6547775268555
"Congo, Dem. Rep.",COD,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,COD,Sub-Saharan Africa,Low income,38.0421333312988
"Congo, Rep.",COG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,COG,Sub-Saharan Africa,Lower middle income,62.5365905761719
Colombia,COL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,COL,Latin America & Caribbean,Upper middle income,99.8000030517578
Comoros,COM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,COM,Sub-Saharan Africa,Lower middle income,92.6819229125977
Cabo Verde,CPV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CPV,Sub-Saharan Africa,Lower middle income,92.3958206176758
Costa Rica,CRI,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CRI,Latin America & Caribbean,Upper middle income,99.8000030517578
Cuba,CUB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CUB,Latin America & Caribbean,Upper middle income,100
Curacao,CUW,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CUW,Latin America & Caribbean,High income,100
Cayman Islands,CYM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CYM,Latin America & Caribbean,High income,100
Cyprus,CYP,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CYP,Europe & Central Asia,High income,100
Czech Republic,CZE,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,CZE,Europe & Central Asia,High income,100
Germany,DEU,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,DEU,Europe & Central Asia,High income,100
Djibouti,DJI,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,DJI,Middle East & North Africa,Lower middle income,68.6472473144531
Dominica,DMA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,DMA,Latin America & Caribbean,Upper middle income,
Denmark,DNK,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,DNK,Europe & Central Asia,High income,100
Dominican Republic,DOM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,DOM,Latin America & Caribbean,Upper middle income,99.9000015258789
Algeria,DZA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,DZA,Middle East & North Africa,Lower middle income,99.8388824462891
Ecuador,ECU,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,ECU,Latin America & Caribbean,Upper middle income,99.8000030517578
"Egypt, Arab Rep.",EGY,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,EGY,Middle East & North Africa,Lower middle income,99.9926605224609
Eritrea,ERI,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,ERI,Sub-Saharan Africa,Low income,76.9304351806641
Spain,ESP,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,ESP,Europe & Central Asia,High income,100
Estonia,EST,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,EST,Europe & Central Asia,High income,100
Ethiopia,ETH,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,ETH,Sub-Saharan Africa,Low income,85.4000015258789
Finland,FIN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,FIN,Europe & Central Asia,High income,100
Fiji,FJI,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,FJI,East Asia & Pacific,Upper middle income,99.0682525634766
France,FRA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,FRA,Europe & Central Asia,High income,100
Faroe Islands,FRO,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,FRO,Europe & Central Asia,High income,100
"Micronesia, Fed. Sts.",FSM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,FSM,East Asia & Pacific,Lower middle income,91.5825805664063
Gabon,GAB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GAB,Sub-Saharan Africa,Upper middle income,97.1266098022461
United Kingdom,GBR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GBR,Europe & Central Asia,High income,100
Georgia,GEO,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GEO,Europe & Central Asia,Upper middle income,100
Ghana,GHA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GHA,Sub-Saharan Africa,Lower middle income,89.8000030517578
Gibraltar,GIB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GIB,Europe & Central Asia,High income,100
Guinea,GIN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GIN,Sub-Saharan Africa,Low income,82.1999969482422
"Gambia, The",GMB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GMB,Sub-Saharan Africa,Low income,73.9643859863281
Guinea-Bissau,GNB,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GNB,Sub-Saharan Africa,Low income,39.7217254638672
Equatorial Guinea,GNQ,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GNQ,Sub-Saharan Africa,Upper middle income,91.7350387573242
Greece,GRC,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GRC,Europe & Central Asia,High income,100
Grenada,GRD,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GRD,Latin America & Caribbean,Upper middle income,
Greenland,GRL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GRL,Europe & Central Asia,High income,100
Guatemala,GTM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GTM,Latin America & Caribbean,Upper middle income,96.6282196044922
Guam,GUM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GUM,East Asia & Pacific,High income,100
Guyana,GUY,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,GUY,Latin America & Caribbean,Upper middle income,95.3978118896484
"Hong Kong SAR, China",HKG,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,HKG,East Asia & Pacific,High income,100
Honduras,HND,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,HND,Latin America & Caribbean,Lower middle income,99.0999984741211
Croatia,HRV,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,HRV,Europe & Central Asia,High income,100
Haiti,HTI,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,HTI,Latin America & Caribbean,Lower middle income,76.4000015258789
Hungary,HUN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,HUN,Europe & Central Asia,High income,100
Indonesia,IDN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,IDN,East Asia & Pacific,Lower middle income,99.8000030517578
Isle of Man,IMN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,IMN,Europe & Central Asia,High income,100
India,IND,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,IND,South Asia,Lower middle income,98.1864166259766
Ireland,IRL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,IRL,Europe & Central Asia,High income,100
"Iran, Islamic Rep.",IRN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,IRN,Middle East & North Africa,Lower middle income,99.9899978637695
Iraq,IRQ,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,IRQ,Middle East & North Africa,Upper middle income,99.9976806640625
Iceland,ISL,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,ISL,Europe & Central Asia,High income,100
Israel,ISR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,ISR,Middle East & North Africa,High income,100
Italy,ITA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,ITA,Europe & Central Asia,High income,100
Jamaica,JAM,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,JAM,Latin America & Caribbean,Upper middle income,99.4843292236328
Jordan,JOR,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,JOR,Middle East & North Africa,Upper middle income,100
Japan,JPN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,JPN,East Asia & Pacific,High income,100
Kazakhstan,KAZ,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,KAZ,Europe & Central Asia,Upper middle income,100
Kenya,KEN,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2016.0,KEN,Sub-Saharan Africa,Lower middle income,84.3000030517578
