Country Name,Country Code,Indicator Name,Indicator Code,Year,Country_Code,Region,IncomeGroup,ELECLOSS
Guinea,GIN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,GIN,Sub-Saharan Africa,Low income,
"Gambia, The",GMB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,GMB,Sub-Saharan Africa,Low income,
Guinea-Bissau,GNB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,GNB,Sub-Saharan Africa,Low income,
Equatorial Guinea,GNQ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,GNQ,Sub-Saharan Africa,Upper middle income,
Greece,GRC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,GRC,Europe & Central Asia,High income,4.76576759278037
Grenada,GRD,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,GRD,Latin America & Caribbean,Upper middle income,
Greenland,GRL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,GRL,Europe & Central Asia,High income,
Guatemala,GTM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,GTM,Latin America & Caribbean,Upper middle income,16.4252260102385
Guam,GUM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,GUM,East Asia & Pacific,High income,
Guyana,GUY,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,GUY,Latin America & Caribbean,Upper middle income,
"Hong Kong SAR, China",HKG,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,HKG,East Asia & Pacific,High income,13.6672803518462
Honduras,HND,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,HND,Latin America & Caribbean,Lower middle income,26.9959493009277
Croatia,HRV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,HRV,Europe & Central Asia,High income,16.2842404838136
Haiti,HTI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,HTI,Latin America & Caribbean,Lower middle income,66.4899257688229
Hungary,HUN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,HUN,Europe & Central Asia,High income,10.505566506566
Indonesia,IDN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,IDN,East Asia & Pacific,Lower middle income,9.08966998696958
Isle of Man,IMN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,IMN,Europe & Central Asia,High income,
India,IND,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,IND,South Asia,Lower middle income,19.3944176835397
Ireland,IRL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,IRL,Europe & Central Asia,High income,7.55411574142247
"Iran, Islamic Rep.",IRN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,IRN,Middle East & North Africa,Lower middle income,14.5410161131755
Iraq,IRQ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,IRQ,Middle East & North Africa,Upper middle income,38.5062055915255
Iceland,ISL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,ISL,Europe & Central Asia,High income,2.92254953227587
Israel,ISR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,ISR,Middle East & North Africa,High income,2.74803532230768
Italy,ITA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,ITA,Europe & Central Asia,High income,6.93435512626061
Jamaica,JAM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,JAM,Latin America & Caribbean,Upper middle income,22.0109940448923
Jordan,JOR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,JOR,Middle East & North Africa,Upper middle income,14.6651191370246
Japan,JPN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,JPN,East Asia & Pacific,High income,4.35911254075557
Kazakhstan,KAZ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,KAZ,Europe & Central Asia,Upper middle income,7.35338276395722
Kenya,KEN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,KEN,Sub-Saharan Africa,Lower middle income,17.137330754352
Kyrgyz Republic,KGZ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,KGZ,Europe & Central Asia,Lower middle income,22.3578308483969
Cambodia,KHM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,KHM,East Asia & Pacific,Lower middle income,27.9245283018868
Kiribati,KIR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,KIR,East Asia & Pacific,Lower middle income,
St. Kitts and Nevis,KNA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,KNA,Latin America & Caribbean,High income,
"Korea, Rep.",KOR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,KOR,East Asia & Pacific,High income,3.35158147342675
Kuwait,KWT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,KWT,Middle East & North Africa,High income,12.3257392484815
Lao PDR,LAO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,LAO,East Asia & Pacific,Lower middle income,
Lebanon,LBN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,LBN,Middle East & North Africa,Lower middle income,11.4146043385273
Liberia,LBR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,LBR,Sub-Saharan Africa,Low income,
Libya,LBY,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,LBY,Middle East & North Africa,Upper middle income,31.5281356975268
St. Lucia,LCA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,LCA,Latin America & Caribbean,Upper middle income,
Liechtenstein,LIE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,LIE,Europe & Central Asia,High income,
Sri Lanka,LKA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,LKA,South Asia,Lower middle income,12.1375879224567
Lesotho,LSO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,LSO,Sub-Saharan Africa,Lower middle income,
Lithuania,LTU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,LTU,Europe & Central Asia,High income,20.5369759773905
Luxembourg,LUX,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,LUX,Europe & Central Asia,High income,4.56603773584906
Latvia,LVA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,LVA,Europe & Central Asia,High income,10.1083032490975
"Macao SAR, China",MAC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MAC,East Asia & Pacific,High income,
St. Martin (French part),MAF,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MAF,Latin America & Caribbean,High income,
Morocco,MAR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MAR,Middle East & North Africa,Lower middle income,10.6934335759418
Monaco,MCO,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MCO,Europe & Central Asia,High income,
Moldova,MDA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MDA,Europe & Central Asia,Upper middle income,21.0508123055652
Madagascar,MDG,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MDG,Sub-Saharan Africa,Low income,
Maldives,MDV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MDV,South Asia,Upper middle income,
Mexico,MEX,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MEX,Latin America & Caribbean,Upper middle income,15.0625431460177
Marshall Islands,MHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MHL,East Asia & Pacific,Upper middle income,
North Macedonia,MKD,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MKD,Europe & Central Asia,Upper middle income,20.535582186714
Mali,MLI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MLI,Sub-Saharan Africa,Low income,
Malta,MLT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MLT,Middle East & North Africa,High income,7.0215695273061
Myanmar,MMR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MMR,East Asia & Pacific,Lower middle income,20.2269963518443
Montenegro,MNE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MNE,Europe & Central Asia,Upper middle income,24.7740963855422
Mongolia,MNG,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MNG,East Asia & Pacific,Lower middle income,14.1975308641975
Northern Mariana Islands,MNP,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MNP,East Asia & Pacific,High income,
Mozambique,MOZ,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MOZ,Sub-Saharan Africa,Low income,14.5929887106358
Mauritania,MRT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MRT,Sub-Saharan Africa,Lower middle income,
Mauritius,MUS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MUS,Sub-Saharan Africa,Upper middle income,7.10362504577078
Malawi,MWI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MWI,Sub-Saharan Africa,Low income,
Malaysia,MYS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,MYS,East Asia & Pacific,Upper middle income,9.35292980081222
Namibia,NAM,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,NAM,Sub-Saharan Africa,Upper middle income,25.1748251748252
New Caledonia,NCL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,NCL,East Asia & Pacific,High income,
Niger,NER,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,NER,Sub-Saharan Africa,Low income,40.3508771929825
Nigeria,NGA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,NGA,Sub-Saharan Africa,Lower middle income,9.54723681290227
Nicaragua,NIC,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,NIC,Latin America & Caribbean,Lower middle income,17.6255230125523
Netherlands,NLD,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,NLD,Europe & Central Asia,High income,4.56112948939568
Norway,NOR,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,NOR,Europe & Central Asia,High income,6.41687109282266
Nepal,NPL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,NPL,South Asia,Lower middle income,31.5578465063001
Nauru,NRU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,NRU,East Asia & Pacific,High income,
New Zealand,NZL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,NZL,East Asia & Pacific,High income,6.74190140053504
Oman,OMN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,OMN,Middle East & North Africa,High income,12.9925939471519
Pakistan,PAK,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,PAK,South Asia,Lower middle income,16.8829529919024
Panama,PAN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,PAN,Latin America & Caribbean,High income,14.3569419585784
Peru,PER,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,PER,Latin America & Caribbean,Upper middle income,5.80526731764526
Philippines,PHL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,PHL,East Asia & Pacific,Lower middle income,11.1021163409275
Palau,PLW,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,PLW,East Asia & Pacific,Upper middle income,
Papua New Guinea,PNG,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,PNG,East Asia & Pacific,Lower middle income,
Poland,POL,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,POL,Europe & Central Asia,High income,6.52165916698341
Puerto Rico,PRI,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,PRI,Latin America & Caribbean,High income,
"Korea, Dem. People's Rep.",PRK,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,PRK,East Asia & Pacific,Low income,15.8119213564964
Portugal,PRT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,PRT,Europe & Central Asia,High income,7.88236201048412
Paraguay,PRY,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,PRY,Latin America & Caribbean,Upper middle income,5.95748373101952
West Bank and Gaza,PSE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,PSE,Middle East & North Africa,Lower middle income,
French Polynesia,PYF,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,PYF,East Asia & Pacific,High income,
Qatar,QAT,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,QAT,Middle East & North Africa,High income,6.23169541164985
Romania,ROU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,ROU,Europe & Central Asia,High income,11.5179277085114
Russian Federation,RUS,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,RUS,Europe & Central Asia,Upper middle income,9.97169043524175
Rwanda,RWA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,RWA,Sub-Saharan Africa,Low income,
Saudi Arabia,SAU,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,SAU,Middle East & North Africa,High income,9.40030470615051
Sudan,SDN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,SDN,Sub-Saharan Africa,Low income,20.5440567711413
Senegal,SEN,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,SEN,Sub-Saharan Africa,Lower middle income,15.7092986353539
Singapore,SGP,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,SGP,East Asia & Pacific,High income,2.54248337607023
Solomon Islands,SLB,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,SLB,East Asia & Pacific,Lower middle income,
Sierra Leone,SLE,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,SLE,Sub-Saharan Africa,Low income,
El Salvador,SLV,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2011.0,SLV,Latin America & Caribbean,Lower middle income,11.9677790563867
