Country Name,Country Code,Indicator Name,Indicator Code,Year,Country_Code,Region,IncomeGroup,ACCSRU
Moldova,MDA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MDA,Europe & Central Asia,Upper middle income,100
Madagascar,MDG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MDG,Sub-Saharan Africa,Low income,
Maldives,MDV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MDV,South Asia,Upper middle income,100
Mexico,MEX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MEX,Latin America & Caribbean,Upper middle income,98.2382049560547
Marshall Islands,MHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MHL,East Asia & Pacific,Upper middle income,100
North Macedonia,MKD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MKD,Europe & Central Asia,Upper middle income,100
Mali,MLI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MLI,Sub-Saharan Africa,Low income,15.0308876037598
Malta,MLT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MLT,Middle East & North Africa,High income,100
Myanmar,MMR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MMR,East Asia & Pacific,Lower middle income,57.5816764831543
Montenegro,MNE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MNE,Europe & Central Asia,Upper middle income,100
Mongolia,MNG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MNG,East Asia & Pacific,Lower middle income,91.8780212402344
Northern Mariana Islands,MNP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MNP,East Asia & Pacific,High income,100
Mozambique,MOZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MOZ,Sub-Saharan Africa,Low income,5.09228801727295
Mauritania,MRT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MRT,Sub-Saharan Africa,Lower middle income,
Mauritius,MUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MUS,Sub-Saharan Africa,Upper middle income,100
Malawi,MWI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MWI,Sub-Saharan Africa,Low income,4.08788394927979
Malaysia,MYS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,MYS,East Asia & Pacific,Upper middle income,100
Namibia,NAM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,NAM,Sub-Saharan Africa,Upper middle income,35.0044479370117
New Caledonia,NCL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,NCL,East Asia & Pacific,High income,100
Niger,NER,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,NER,Sub-Saharan Africa,Low income,12.8110408782959
Nigeria,NGA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,NGA,Sub-Saharan Africa,Lower middle income,
Nicaragua,NIC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,NIC,Latin America & Caribbean,Lower middle income,71.1344833374023
Netherlands,NLD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,NLD,Europe & Central Asia,High income,100
Norway,NOR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,NOR,Europe & Central Asia,High income,100
Nepal,NPL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,NPL,South Asia,Lower middle income,
Nauru,NRU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,NRU,East Asia & Pacific,High income,100
New Zealand,NZL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,NZL,East Asia & Pacific,High income,100
Oman,OMN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,OMN,Middle East & North Africa,High income,100
Pakistan,PAK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,PAK,South Asia,Lower middle income,59.0182456970215
Panama,PAN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,PAN,Latin America & Caribbean,High income,87.8251190185547
Peru,PER,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,PER,Latin America & Caribbean,Upper middle income,82.9478225708008
Philippines,PHL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,PHL,East Asia & Pacific,Lower middle income,93.7001266479492
Palau,PLW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,PLW,East Asia & Pacific,Upper middle income,100
Papua New Guinea,PNG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,PNG,East Asia & Pacific,Lower middle income,56.1341972351074
Poland,POL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,POL,Europe & Central Asia,High income,100
Puerto Rico,PRI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,PRI,Latin America & Caribbean,High income,100
"Korea, Dem. People's Rep.",PRK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,PRK,East Asia & Pacific,Low income,63.0531883239746
Portugal,PRT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,PRT,Europe & Central Asia,High income,100
Paraguay,PRY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,PRY,Latin America & Caribbean,Upper middle income,99.375358581543
West Bank and Gaza,PSE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,PSE,Middle East & North Africa,Lower middle income,100
French Polynesia,PYF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,PYF,East Asia & Pacific,High income,100
Qatar,QAT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,QAT,Middle East & North Africa,High income,100
Romania,ROU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ROU,Europe & Central Asia,High income,100
Russian Federation,RUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,RUS,Europe & Central Asia,Upper middle income,100
Rwanda,RWA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,RWA,Sub-Saharan Africa,Low income,30.3999977111816
Saudi Arabia,SAU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SAU,Middle East & North Africa,High income,100
Sudan,SDN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SDN,Sub-Saharan Africa,Low income,39.5135269165039
Senegal,SEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SEN,Sub-Saharan Africa,Lower middle income,47.8238410949707
Singapore,SGP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SGP,East Asia & Pacific,High income,100
Solomon Islands,SLB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SLB,East Asia & Pacific,Lower middle income,68.0398178100586
Sierra Leone,SLE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SLE,Sub-Saharan Africa,Low income,1.50083994865417
El Salvador,SLV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SLV,Latin America & Caribbean,Lower middle income,93.6231384277344
San Marino,SMR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SMR,Europe & Central Asia,High income,100
Somalia,SOM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SOM,Sub-Saharan Africa,Low income,
Serbia,SRB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SRB,Europe & Central Asia,Upper middle income,100
South Sudan,SSD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SSD,Sub-Saharan Africa,Low income,5.11436605453491
Sao Tome and Principe,STP,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,STP,Sub-Saharan Africa,Lower middle income,68.0662384033203
Suriname,SUR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SUR,Latin America & Caribbean,Upper middle income,95.4139709472656
Slovak Republic,SVK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SVK,Europe & Central Asia,High income,100
Slovenia,SVN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SVN,Europe & Central Asia,High income,100
Sweden,SWE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SWE,Europe & Central Asia,High income,100
Eswatini,SWZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SWZ,Sub-Saharan Africa,Lower middle income,72.6945495605469
Sint Maarten (Dutch part),SXM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SXM,Latin America & Caribbean,High income,100
Seychelles,SYC,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SYC,Sub-Saharan Africa,High income,100
Syrian Arab Republic,SYR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,SYR,Middle East & North Africa,Low income,76.2482833862305
Turks and Caicos Islands,TCA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,TCA,Latin America & Caribbean,High income,100
Chad,TCD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,TCD,Sub-Saharan Africa,Low income,
Togo,TGO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,TGO,Sub-Saharan Africa,Low income,23.5716705322266
Thailand,THA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,THA,East Asia & Pacific,Upper middle income,99.9000015258789
Tajikistan,TJK,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,TJK,Europe & Central Asia,Lower middle income,99.8303375244141
Turkmenistan,TKM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,TKM,Europe & Central Asia,Upper middle income,99.9000015258789
Timor-Leste,TLS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,TLS,East Asia & Pacific,Lower middle income,86.6905822753906
Tonga,TON,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,TON,East Asia & Pacific,Upper middle income,97.921875
Trinidad and Tobago,TTO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,TTO,Latin America & Caribbean,High income,100
Tunisia,TUN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,TUN,Middle East & North Africa,Lower middle income,100
Turkiye,TUR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,TUR,Europe & Central Asia,Upper middle income,100
Tuvalu,TUV,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,TUV,East Asia & Pacific,Upper middle income,99.5281295776367
Tanzania,TZA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,TZA,Sub-Saharan Africa,Lower middle income,20.5572986602783
Uganda,UGA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,UGA,Sub-Saharan Africa,Low income,31.7989559173584
Ukraine,UKR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,UKR,Europe & Central Asia,Lower middle income,100
Uruguay,URY,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,URY,Latin America & Caribbean,High income,100
United States,USA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,USA,North America,High income,100
Uzbekistan,UZB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,UZB,Europe & Central Asia,Lower middle income,100
St. Vincent and the Grenadines,VCT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,VCT,Latin America & Caribbean,Upper middle income,100
British Virgin Islands,VGB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,VGB,Latin America & Caribbean,High income,100
Virgin Islands (U.S.),VIR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,VIR,Latin America & Caribbean,High income,100
Vietnam,VNM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,VNM,East Asia & Pacific,Lower middle income,99.0532073974609
Vanuatu,VUT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,VUT,East Asia & Pacific,Lower middle income,54.3964691162109
Samoa,WSM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,WSM,East Asia & Pacific,Lower middle income,99.0457611083984
Kosovo,XKX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,XKX,Europe & Central Asia,Upper middle income,100
"Yemen, Rep.",YEM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,YEM,Middle East & North Africa,Low income,60.6768035888672
South Africa,ZAF,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ZAF,Sub-Saharan Africa,Upper middle income,77.6118240356445
Zambia,ZMB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ZMB,Sub-Saharan Africa,Low income,14.2673807144165
Zimbabwe,ZWE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2019.0,ZWE,Sub-Saharan Africa,Lower middle income,28.4048767089844
Aruba,ABW,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,ABW,Latin America & Caribbean,High income,100
Afghanistan,AFG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,AFG,South Asia,Low income,97.0667114257813
Angola,AGO,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,AGO,Sub-Saharan Africa,Lower middle income,
Albania,ALB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,ALB,Europe & Central Asia,Upper middle income,100
Andorra,AND,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,AND,Europe & Central Asia,High income,100
United Arab Emirates,ARE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,ARE,Middle East & North Africa,High income,100
Argentina,ARG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,ARG,Latin America & Caribbean,Upper middle income,100
Armenia,ARM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,ARM,Europe & Central Asia,Upper middle income,100
American Samoa,ASM,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,ASM,East Asia & Pacific,Upper middle income,
Antigua and Barbuda,ATG,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,ATG,Latin America & Caribbean,High income,100
Australia,AUS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,AUS,East Asia & Pacific,High income,100
Austria,AUT,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,AUT,Europe & Central Asia,High income,100
Azerbaijan,AZE,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,AZE,Europe & Central Asia,Upper middle income,100
Burundi,BDI,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BDI,Sub-Saharan Africa,Low income,3.4841194152832
Belgium,BEL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BEL,Europe & Central Asia,High income,100
Benin,BEN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BEN,Sub-Saharan Africa,Lower middle income,18.1965103149414
Burkina Faso,BFA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BFA,Sub-Saharan Africa,Low income,
Bangladesh,BGD,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BGD,South Asia,Lower middle income,95.2119674682617
Bulgaria,BGR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BGR,Europe & Central Asia,Upper middle income,100
Bahrain,BHR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BHR,Middle East & North Africa,High income,100
"Bahamas, The",BHS,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BHS,Latin America & Caribbean,High income,100
Bosnia and Herzegovina,BIH,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BIH,Europe & Central Asia,Upper middle income,100
Belarus,BLR,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BLR,Europe & Central Asia,Upper middle income,100
Belize,BLZ,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BLZ,Latin America & Caribbean,Upper middle income,96.074462890625
Bermuda,BMU,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BMU,North America,High income,100
Bolivia,BOL,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BOL,Latin America & Caribbean,Lower middle income,91.8135147094727
Brazil,BRA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BRA,Latin America & Caribbean,Upper middle income,100
Barbados,BRB,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BRB,Latin America & Caribbean,High income,100
Brunei Darussalam,BRN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BRN,East Asia & Pacific,High income,100
Bhutan,BTN,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BTN,South Asia,Lower middle income,100
Botswana,BWA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2020.0,BWA,Sub-Saharan Africa,Upper middle income,26.3828983306885
