Country Name,Country Code,Indicator Name,Indicator Code,Year,Country_Code,Region,IncomeGroup,ELECOIL
Angola,AGO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,AGO,Sub-Saharan Africa,Lower middle income,41.9790652385589
Albania,ALB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,ALB,Europe & Central Asia,Upper middle income,0
Andorra,AND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,AND,Europe & Central Asia,High income,
United Arab Emirates,ARE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,ARE,Middle East & North Africa,High income,1.30952156803675
Argentina,ARG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,ARG,Latin America & Caribbean,Upper middle income,14.2682523476035
Armenia,ARM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,ARM,Europe & Central Asia,Upper middle income,0
American Samoa,ASM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,ASM,East Asia & Pacific,Upper middle income,
Antigua and Barbuda,ATG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,ATG,Latin America & Caribbean,High income,
Australia,AUS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,AUS,East Asia & Pacific,High income,2.56789292567532
Austria,AUT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,AUT,Europe & Central Asia,High income,1.07668474051123
Azerbaijan,AZE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,AZE,Europe & Central Asia,Upper middle income,0.0770745910764751
Burundi,BDI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BDI,Sub-Saharan Africa,Low income,
Belgium,BEL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BEL,Europe & Central Asia,High income,0.191081252129887
Benin,BEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BEN,Sub-Saharan Africa,Lower middle income,100
Burkina Faso,BFA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BFA,Sub-Saharan Africa,Low income,
Bangladesh,BGD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BGD,South Asia,Lower middle income,12.5978915662651
Bulgaria,BGR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BGR,Europe & Central Asia,Upper middle income,0.524739371705867
Bahrain,BHR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BHR,Middle East & North Africa,High income,0.0270103411020219
"Bahamas, The",BHS,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BHS,Latin America & Caribbean,High income,
Bosnia and Herzegovina,BIH,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BIH,Europe & Central Asia,Upper middle income,0.240673886883273
Belarus,BLR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BLR,Europe & Central Asia,Upper middle income,0.568127717650046
Belize,BLZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BLZ,Latin America & Caribbean,Upper middle income,
Bermuda,BMU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BMU,North America,High income,
Bolivia,BOL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BOL,Latin America & Caribbean,Lower middle income,1.83508989460632
Brazil,BRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BRA,Latin America & Caribbean,Upper middle income,4.65070671130598
Barbados,BRB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BRB,Latin America & Caribbean,High income,
Brunei Darussalam,BRN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BRN,East Asia & Pacific,High income,0.908677873693776
Bhutan,BTN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BTN,South Asia,Lower middle income,
Botswana,BWA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,BWA,Sub-Saharan Africa,Upper middle income,17.5514626218852
Central African Republic,CAF,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CAF,Sub-Saharan Africa,Low income,
Canada,CAN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CAN,North America,High income,1.16708881690204
Switzerland,CHE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CHE,Europe & Central Asia,High income,0.0669383003492433
Channel Islands,CHI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CHI,Europe & Central Asia,High income,
Chile,CHL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CHL,Latin America & Caribbean,High income,7.46048039416957
China,CHN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CHN,East Asia & Pacific,Upper middle income,0.184178728966276
Cote d'Ivoire,CIV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CIV,Sub-Saharan Africa,Lower middle income,2.66666666666667
Cameroon,CMR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CMR,Sub-Saharan Africa,Lower middle income,18.475499092559
"Congo, Dem. Rep.",COD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,COD,Sub-Saharan Africa,Low income,0.108985226447082
"Congo, Rep.",COG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,COG,Sub-Saharan Africa,Lower middle income,0
Colombia,COL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,COL,Latin America & Caribbean,Upper middle income,0.453511474560166
Comoros,COM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,COM,Sub-Saharan Africa,Lower middle income,
Cabo Verde,CPV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CPV,Sub-Saharan Africa,Lower middle income,
Costa Rica,CRI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CRI,Latin America & Caribbean,Upper middle income,11.685393258427
Cuba,CUB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CUB,Latin America & Caribbean,Upper middle income,48.3437826541275
Curacao,CUW,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CUW,Latin America & Caribbean,High income,
Cayman Islands,CYM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CYM,Latin America & Caribbean,High income,
Cyprus,CYP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CYP,Europe & Central Asia,High income,92.3776223776224
Czech Republic,CZE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,CZE,Europe & Central Asia,High income,0.091851920751558
Germany,DEU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,DEU,Europe & Central Asia,High income,1.13722361342613
Djibouti,DJI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,DJI,Middle East & North Africa,Lower middle income,
Dominica,DMA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,DMA,Latin America & Caribbean,Upper middle income,
Denmark,DNK,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,DNK,Europe & Central Asia,High income,1.01027545117002
Dominican Republic,DOM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,DOM,Latin America & Caribbean,Upper middle income,49.5296100929904
Algeria,DZA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,DZA,Middle East & North Africa,Lower middle income,1.50609450659542
Ecuador,ECU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,ECU,Latin America & Caribbean,Upper middle income,38.1324964532909
"Egypt, Arab Rep.",EGY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,EGY,Middle East & North Africa,Lower middle income,17.6233263909551
Eritrea,ERI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,ERI,Sub-Saharan Africa,Low income,99.4594594594595
Spain,ESP,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,ESP,Europe & Central Asia,High income,4.89012062747606
Estonia,EST,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,EST,Europe & Central Asia,High income,0.994350282485876
Ethiopia,ETH,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,ETH,Sub-Saharan Africa,Low income,0.0919328889910365
Finland,FIN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,FIN,Europe & Central Asia,High income,0.328388789873276
Fiji,FJI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,FJI,East Asia & Pacific,Upper middle income,
France,FRA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,FRA,Europe & Central Asia,High income,0.448031201732176
Faroe Islands,FRO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,FRO,Europe & Central Asia,High income,
"Micronesia, Fed. Sts.",FSM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,FSM,East Asia & Pacific,Lower middle income,
Gabon,GAB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GAB,Sub-Saharan Africa,Upper middle income,14.7423664122137
United Kingdom,GBR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GBR,Europe & Central Asia,High income,0.581197446782175
Georgia,GEO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GEO,Europe & Central Asia,Upper middle income,0
Ghana,GHA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GHA,Sub-Saharan Africa,Lower middle income,0
Gibraltar,GIB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GIB,Europe & Central Asia,High income,100
Guinea,GIN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GIN,Sub-Saharan Africa,Low income,
"Gambia, The",GMB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GMB,Sub-Saharan Africa,Low income,
Guinea-Bissau,GNB,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GNB,Sub-Saharan Africa,Low income,
Equatorial Guinea,GNQ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GNQ,Sub-Saharan Africa,Upper middle income,
Greece,GRC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GRC,Europe & Central Asia,High income,9.47928703995518
Grenada,GRD,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GRD,Latin America & Caribbean,Upper middle income,
Greenland,GRL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GRL,Europe & Central Asia,High income,
Guatemala,GTM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GTM,Latin America & Caribbean,Upper middle income,17.0463709677419
Guam,GUM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GUM,East Asia & Pacific,High income,
Guyana,GUY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,GUY,Latin America & Caribbean,Upper middle income,
"Hong Kong SAR, China",HKG,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,HKG,East Asia & Pacific,High income,0.403493538995863
Honduras,HND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,HND,Latin America & Caribbean,Lower middle income,52.0931384691603
Croatia,HRV,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,HRV,Europe & Central Asia,High income,1.64910016491002
Haiti,HTI,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,HTI,Latin America & Caribbean,Lower middle income,86.6350710900474
Hungary,HUN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,HUN,Europe & Central Asia,High income,0.257476728064963
Indonesia,IDN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,IDN,East Asia & Pacific,Lower middle income,12.3840385149523
Isle of Man,IMN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,IMN,Europe & Central Asia,High income,
India,IND,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,IND,South Asia,Lower middle income,1.95633409238995
Ireland,IRL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,IRL,Europe & Central Asia,High income,0.73900293255132
"Iran, Islamic Rep.",IRN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,IRN,Middle East & North Africa,Lower middle income,32.5285595616422
Iraq,IRQ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,IRQ,Middle East & North Africa,Upper middle income,40.7278080175276
Iceland,ISL,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,ISL,Europe & Central Asia,High income,0.0275999116802826
Israel,ISR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,ISR,Middle East & North Africa,High income,3.66100257656306
Italy,ITA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,ITA,Europe & Central Asia,High income,5.37739355143465
Jamaica,JAM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,JAM,Latin America & Caribbean,Upper middle income,90.1577761081893
Jordan,JOR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,JOR,Middle East & North Africa,Upper middle income,74.4945837919249
Japan,JPN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,JPN,East Asia & Pacific,High income,10.2033381623591
Kazakhstan,KAZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,KAZ,Europe & Central Asia,Upper middle income,0.583008361950216
Kenya,KEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,KEN,Sub-Saharan Africa,Lower middle income,30.7120324470482
Kyrgyz Republic,KGZ,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,KGZ,Europe & Central Asia,Lower middle income,0.720862179715937
Cambodia,KHM,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,KHM,East Asia & Pacific,Lower middle income,32.5646794150731
Kiribati,KIR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,KIR,East Asia & Pacific,Lower middle income,
St. Kitts and Nevis,KNA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,KNA,Latin America & Caribbean,High income,
"Korea, Rep.",KOR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,KOR,East Asia & Pacific,High income,3.98184762340325
Kuwait,KWT,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,KWT,Middle East & North Africa,High income,60.8737004361943
Lao PDR,LAO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,LAO,East Asia & Pacific,Lower middle income,
Lebanon,LBN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,LBN,Middle East & North Africa,Lower middle income,92.7431806484817
Liberia,LBR,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,LBR,Sub-Saharan Africa,Low income,
Libya,LBY,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,LBY,Middle East & North Africa,Upper middle income,41.6163321288212
St. Lucia,LCA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,LCA,Latin America & Caribbean,Upper middle income,
Liechtenstein,LIE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,LIE,Europe & Central Asia,High income,
Sri Lanka,LKA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,LKA,South Asia,Lower middle income,27.9048490393413
Lesotho,LSO,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,LSO,Sub-Saharan Africa,Lower middle income,
Lithuania,LTU,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,LTU,Europe & Central Asia,High income,4.88846701471286
Luxembourg,LUX,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,LUX,Europe & Central Asia,High income,0
Latvia,LVA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,LVA,Europe & Central Asia,High income,0.0322113061684651
"Macao SAR, China",MAC,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2013.0,MAC,East Asia & Pacific,High income,
